,artist_name,year,track_name,track_id,track_popularity,artist_id,energy,instrumentalness,key,tempo,time_sig,valence,danceability,acousticness,popularity_level
2117,Khalid,2020,Know Your Worth,0TrPqhAMoaKUFLR7iYDokf,70,6LuN9FCkKOj5PcnpouEgny,0.694,0.00252,9,103.007,4,0.508,0.79,0.145,Popular
2118,The Weeknd,2020,Too Late,2K9Ovn1o2bTGqbsABGC6m3,70,1Xyo4u8uXC1ZmMpatF05PJ,0.863,5.46e-05,4,120.077,4,0.226,0.638,0.052,Popular
2119,Joji,2020,Afterthought,6zvqq50PL7io0rprbkrYc9,68,3MZsBdqDrRTJihTHQrO6Dq,0.547,0.0766,1,83.5,4,0.192,0.668,0.398,Popular
2120,The Weeknd,2020,Hardest To Love,6kWxIqQDsKFYCJGbU4AjCX,70,1Xyo4u8uXC1ZmMpatF05PJ,0.608,8.83e-05,10,80.957,4,0.108,0.467,0.0909,Popular
2121,Megan Thee Stallion,2020,Savage Remix (feat. Beyoncé),5v4GgrXPMghOnBBLmveLac,67,181bsRPaVXVlUKXrxwZfHK,0.743,0.0,10,84.459,4,0.636,0.822,0.016,Popular
2122,Black Eyed Peas,2020,GIRL LIKE ME,1zLBsSVxETQOfINOLYvT5m,75,1yxSLGMDHlW21z4YXirZDS,0.485,0.0237,2,124.025,4,0.312,0.965,0.0206,Very Popular
2123,The Weeknd,2020,Snowchild,3WlbeuhfRSqU7ylK2Ui5U7,68,1Xyo4u8uXC1ZmMpatF05PJ,0.611,6.88e-05,0,148.062,4,0.243,0.55,0.162,Popular
2124,Lincoln,2020,Saint Bernard,3JPnVN4wYlmQnuD7OgDx88,64,6RcxmUOBnyAQr2rRsNfQI5,0.232,0.0,1,100.488,4,0.451,0.695,0.825,Somewhat Popular
2125,Nicki Minaj,2020,Yikes,75dLEqanQTupF3dtP9exT5,66,0hCNtLu0JehylgoiP8L4Gh,0.637,3.68e-05,8,149.996,4,0.66,0.911,0.0409,Popular
2126,Phoebe Bridgers,2020,Punisher,5LJ4ig9cMvjui3li1mrNRl,66,1r1uxoy19fzMxunt3ONAkG,0.227,0.000353,1,83.912,4,0.215,0.32,0.986,Popular
2127,Royal & the Serpent,2020,overwhelmed,5jjZikDrEd0by1o7V3fO4y,68,64EHXDoln95lnccszdPum0,0.323,0.0,0,87.019,4,0.456,0.804,0.308,Popular
2128,Ariana Grande,2020,nasty,0sci7ppTZFm4mjcH3nu8yO,67,66CXWjxzNUsdJxJ2JdwvnR,0.506,1.1e-05,6,127.894,4,0.456,0.772,0.0814,Popular
2129,Penelope Scott,2020,Cigarette Ahegao,67VxWciiaYZYy3NTlyCtp7,64,3u6lPufHw4Oww6D88rv6sB,0.285,0.0216,5,82.997,4,0.148,0.654,0.0966,Somewhat Popular
2130,All Time Low,2020,Monsters (feat. Demi Lovato and blackbear),50DMJJpAeQv4fIpxZvQz2e,66,46gyXjRIvN1NL1eCB8GBxo,0.787,0.0,0,162.092,4,0.793,0.51,0.0137,Popular
2131,Sub Urban,2020,Freak (feat. REI AMI),5jkbw3FDS3bSSb4oLKYbjf,69,7gXb99Sf9nNmpNYeAgIQFG,0.45,0.0,7,179.755,4,0.41,0.619,0.433,Popular
2132,BTS,2020,ON,0fZRNhPJ4AGmwY7rkpdbqK,73,3Nrfpe0tUJi4K4DXYWgMUX,0.817,0.0,9,105.935,4,0.437,0.583,0.118,Popular
2133,Joji,2020,Run,3AkdSFo7quCZ781KCqNK0T,69,3MZsBdqDrRTJihTHQrO6Dq,0.72,0.000292,7,157.919,3,0.361,0.448,0.0427,Popular
2134,ILLENIUM,2020,Feel Something (With I Prevail),5dAtKXyrQoQW054LZqJ5dP,65,45eNHdiiabvmbp4erw26rg,0.877,0.00372,5,75.518,4,0.113,0.428,0.00153,Popular
2135,Tenille Arts,2020,I Hate This,0VsDzurvIUoRNT4fIactL3,64,0gSAxSvAApQc71cTpoXDFu,0.399,0.0,3,80.993,4,0.334,0.621,0.594,Somewhat Popular
2136,Giveon,2020,The Beach,2Hd7uGbl8PX0IxyX59VFOg,65,4fxd5Ee7UefO4CUXgwJ7IP,0.509,0.000655,3,99.813,4,0.223,0.649,0.181,Popular
2137,Jameson Rodgers,2020,Cold Beer Calling My Name,3dV1fjKOlLnaNK5MeZHXGv,64,5pyVHz7lcfqKoV9BflFYwN,0.86,0.0,7,148.318,4,0.79,0.581,0.048,Somewhat Popular
2138,Hot Mulligan,2020,*Equip Sunglasses*,427OHPoIWqO3SsFw77EkDf,63,1lKZzN2d4IqiEYxyECIEHI,0.967,0.0,8,120.015,4,0.906,0.628,0.000747,Somewhat Popular
2139,The Neighbourhood,2020,Cherry Flavoured,40iocOzytrqaRn5RbGPDNp,67,77SW9BnxLY8rJ0RciFqkHh,0.574,0.0105,6,91.769,4,0.396,0.617,0.23,Popular
2140,Omar Apollo,2020,Hey Boy (feat. Kali Uchis),7twY0ucjaUFUNfjkCHj1Cs,65,5FxD8fkQZ6KcsSYupDVoSO,0.511,0.00552,0,151.618,4,0.653,0.751,0.478,Popular
2141,Kid Cudi,2020,Show Out (with Skepta & Pop Smoke),5CFJRZRq6sdKKtRwNPWbYv,70,0fA0VVWsXO9YnASrzqfmYu,0.589,0.000392,1,143.896,4,0.158,0.619,0.43,Popular
2142,Joji,2020,Ew,7xcUWyLh6fIMsYjoVI7NnZ,68,3MZsBdqDrRTJihTHQrO6Dq,0.373,0.067,10,114.078,4,0.0376,0.48,0.804,Popular
2143,Rauw Alejandro,2020,Dile a El,13Tbv4nflNxg9kYBIbJnd9,72,1mcTU81TzQhprhouKaTkpq,0.587,0.00109,4,90.032,4,0.261,0.784,0.375,Popular
2144,5 Seconds of Summer,2020,Easier,2bjUEg4jBtKBlPdNrTAppI,69,5Rl15oVamLq7FbSb0NNBNy,0.46,0.0,5,176.055,4,0.623,0.562,0.476,Popular
2145,RAC,2020,Passion,3yydZof4pq6N4zeyTzLwQk,66,4AGwPDdh1y8hochNzHy5HC,0.721,0.0512,0,106.956,4,0.88,0.777,0.476,Popular
2146,H.E.R.,2020,Comfortable,3f3cliOygeuUpGRwdohy12,65,3Y7RZ31TRPVadSFVy1o8os,0.4,3.25e-05,5,72.487,4,0.357,0.429,0.629,Popular
2147,Penelope Scott,2020,Sweet Hibiscus Tea,4xoRJ2BJWRo5kFoEu4BpvC,63,3u6lPufHw4Oww6D88rv6sB,0.283,0.0,5,110.375,4,0.558,0.664,0.87,Somewhat Popular
2148,Sir Chloe,2020,Sedona,2a2X0YHfFZtH3CuuNJy1JF,66,6rniTPs9zN26kYnkPdFl1U,0.548,0.0,11,75.001,4,0.373,0.539,0.171,Popular
2149,Ozuna,2020,Una Locura,5y7DaS3jAc9eZzcSOoUIwU,76,1i8SpTcr7yvPOmcqrbnVXY,0.761,0.00035,5,168.022,4,0.906,0.714,0.139,Very Popular
2150,Shawn Mendes,2020,Monster (Shawn Mendes & Justin Bieber),2Z8yfpFX0ZMavHkcIeHiO1,72,7n2wHs1TKAczGzO7Dd2rGr,0.383,0.0,2,145.765,4,0.549,0.652,0.0676,Popular
2151,Jerry Di,2020,Mi Cuarto,6fmQjRuo7XvRFCK2qex5hQ,71,7f02bxFbZIOVdSbYRNYvLT,0.525,0.0,1,97.054,4,0.63,0.854,0.819,Popular
2152,Lizzy McAlpine,2020,To the Mountains,4jLxibvYRtzEAiTDvbL9fO,65,1GmsPCcpKgF9OhlNXjOsbS,0.147,0.000638,4,78.809,1,0.267,0.461,0.918,Popular
2153,Jack Harlow,2020,Way Out (feat. Big Sean),57VeLYXrvNxe8Vs18K2M9W,66,2LIk90788K0zvyj2JJVwkJ,0.582,0.0,11,108.025,4,0.907,0.945,0.114,Popular
2154,Melanie Martinez,2020,The Bakery,3JUeBSM4bsJGwYCVRqMeuC,66,63yrD80RY3RNEM2YDpUpO8,0.562,4.8e-05,1,102.035,4,0.507,0.91,0.125,Popular
2155,Cautious Clay,2020,"Cheesin’ (with Cautious Clay, Remi Wolf, Still Woozy, Sophie Meiers, Claud, Melanie Faye, & HXNS)",6lIRYe72fn1pf7TNqfI0ul,60,6iWuBN32BqCJAeXW6o3nil,0.623,0.0,9,120.104,4,0.968,0.818,0.201,Somewhat Popular
2156,Joyner Lucas,2020,ADHD,4X4v3KtkUXwXvDBw5KS9cp,65,6C1ohJrd5VydigQtaGy5Wa,0.78,8.16e-06,10,83.913,4,0.317,0.563,0.00525,Popular
2157,Lizzy McAlpine,2020,Means Something,5L3FlmnCvJY2SN2jzvUwxL,66,1GmsPCcpKgF9OhlNXjOsbS,0.2,1.7e-06,8,95.319,4,0.357,0.429,0.825,Popular
2158,Shakira,2020,Me Gusta,5Xhqh4lwJPtMUTsdBztN1a,73,0EmeFodog0BfCgMzAIvKQp,0.696,0.00184,1,92.007,4,0.775,0.775,0.0559,Popular
2159,Cuco,2020,Piel Canela,7qBT9qcbtkLqrfm9LiTNB4,73,2Tglaf8nvDzwSQnpSrjLHP,0.71,0.000889,7,116.972,4,0.9,0.874,0.188,Popular
2160,Tems,2020,Damages,3Xfwu3xtPqmJ4nM4jpBm8O,70,687cZJR45JO7jhk1LHIbgq,0.497,2.65e-05,1,128.385,5,0.516,0.712,0.528,Popular
2161,Quinn XCII,2020,Stacy,07ZQLYn9x4x3L3vxStc1zr,63,3ApUX1o6oSz321MMECyIYd,0.556,0.0,8,105.006,4,0.505,0.744,0.0858,Somewhat Popular
2162,Sech,2020,Relación - Remix,35UUpTmrcFXNIVIN26ujXl,74,77ziqFxp5gaInVrF2lj4ht,0.771,1.51e-06,5,171.943,4,0.835,0.793,0.0337,Popular
2163,blackbear,2020,me & ur ghost,5tiZBnx5IvETA0Pj3gELjn,65,2cFrymmkijnjDg9SS92EPM,0.679,0.0,7,100.041,4,0.856,0.742,0.0488,Popular
2164,Justin Bieber,2020,Forever (feat. Post Malone & Clever),2ZlCGeK30BLRNSPC832pNZ,68,1uNFoZAHBGtllmzznpCI3s,0.483,1.48e-05,8,139.98,4,0.892,0.825,0.538,Popular
2165,blackbear,2020,queen of broken hearts,1xyUCr7dIJYaUaaiDf4Q1L,65,2cFrymmkijnjDg9SS92EPM,0.712,0.0,0,97.019,4,0.825,0.717,0.00663,Popular
2166,Taylor Swift,2020,long story short,2o2sgVJIgFXk8GQjWTgI6U,66,06HL4z0CvFAxyc27GXpf02,0.73,0.179,0,157.895,4,0.573,0.546,0.66,Popular
2167,K/DA,2020,MORE,6juLaduD4STCUDWT0AYun4,71,4gOc8TsQed9eqnqJct2c5v,0.787,0.0,1,142.018,4,0.199,0.66,0.00257,Popular
2168,Lauv,2020,Feelings,6r3duEAfFTH83DuoywkG20,71,5JZ7CnR6gTvEMKX4g70Amv,0.394,0.0,9,103.041,4,0.241,0.7,0.0567,Popular
2169,BTS,2020,My Time,0YJFlxeHMUr9MxSDQVuQJA,71,3Nrfpe0tUJi4K4DXYWgMUX,0.641,0.0,0,99.91,4,0.664,0.674,0.149,Popular
2170,Cavetown,2020,Sweet Tooth,6TCmU4U7Ooqep96bnYx5lH,64,2hR4h1Cao2ueuI7Cx9c7V8,0.31,2.03e-06,0,139.711,4,0.242,0.57,0.255,Somewhat Popular
2171,IU,2020,eight(Prod.&Feat. SUGA of BTS),0pYacDCZuRhcrwGUA5nTBe,74,3HqSLMAZ3g3d5poNaI7GOU,0.869,0.0,1,120.029,4,0.594,0.676,0.115,Popular
2172,The Weeknd,2020,Scared To Live,4BGZF4oLbTL0pWm7C18pbv,68,1Xyo4u8uXC1ZmMpatF05PJ,0.498,0.0,0,87.221,4,0.196,0.504,0.131,Popular
2173,Andy Grammer,2020,Best of You (with Elle King),1RcA6iOi510XKkKMK13zsf,64,2oX42qP5ineK3hrhBECLmj,0.623,0.0,9,175.884,4,0.48,0.653,0.0515,Somewhat Popular
2174,Justin Bieber,2020,Lonely (with benny blanco),4y4spB9m0Q6026KfkAvy9Q,72,1uNFoZAHBGtllmzznpCI3s,0.239,0.0,11,79.859,4,0.0927,0.631,0.864,Popular
2175,Okay Kaya,2020,Mother Nature's Bitch,3vy3ld7my2hDUTv4u7KIJR,66,7d64ZVOXg02y73HB5UMqkb,0.588,0.582,5,126.023,4,0.749,0.729,0.176,Popular
2176,Melanie Martinez,2020,Test Me,45x3yuEpjmiqL4SFdT4srk,65,63yrD80RY3RNEM2YDpUpO8,0.615,0.0,0,173.984,3,0.639,0.612,0.147,Popular
2177,Matt Maltese,2020,Curl up & Die,0mDn9q0XZBVI3xICivkTY1,66,12j6dJrPXanCBwY599pZxf,0.281,0.537,11,131.979,3,0.233,0.615,0.874,Popular
2178,Taylor Swift,2020,Cornelia Street - Live From Paris,3fGnrtrtL1IHSX9t4DKOYf,66,06HL4z0CvFAxyc27GXpf02,0.462,0.0,11,97.085,4,0.304,0.502,0.578,Popular
2179,Joji,2020,Pretty Boy (feat. Lil Yachty),0f1G5SHFoFC9lO03gHCGVS,66,3MZsBdqDrRTJihTHQrO6Dq,0.776,0.378,6,156.049,4,0.638,0.656,0.16,Popular
2180,Twenty One Pilots,2020,Level of Concern,6xZ4Q2k2ompmDppyeESIY8,68,3YQKmKGau1PzlVlkL1iodx,0.583,0.00015,4,122.012,4,0.77,0.754,0.32,Popular
2181,salem ilese,2020,Mad at Disney,7aGyRfJWtLqgJaZoG9lJhE,71,3QJUFtGBGL05vo0kCJZsmT,0.621,7.39e-06,0,113.968,4,0.715,0.738,0.424,Popular
2182,Hwa Sa,2020,Maria,0ZeGfEAL5Rl4pd5LZBGuEK,73,7bmYpVgQub656uNTu6qGNQ,0.749,2.03e-06,9,128.909,4,0.442,0.658,0.238,Popular
2183,BLACKPINK,2020,Crazy Over You,7qq0EOPW4RRlqdvMBmdd73,69,41MozSoPIsD1dJM0CLPjZF,0.633,0.000119,4,115.002,4,0.67,0.804,0.0371,Popular
2184,H.E.R.,2020,Damage,0KS2h61pHQ4WmOwruD7uxD,63,3Y7RZ31TRPVadSFVy1o8os,0.696,0.0,1,81.336,4,0.18,0.646,0.113,Somewhat Popular
2185,HRVY,2020,Good Vibes,53kWAAfx7IopXRa31MQHB8,69,28y6CyJNkGNjJQKrlx4AmN,0.877,0.0,10,99.988,4,0.762,0.558,0.274,Popular
2186,Blxst,2020,Overrated,6Fc9IYSkbmVwv4dlzn8hJb,65,4qXC0i02bSFstECuXP2ZpL,0.545,0.00164,1,97.897,4,0.466,0.842,0.625,Popular
2187,Selena Gomez,2020,Souvenir,3ZCBSFcZSRM9Z48ew28Zrf,71,0C8ZW7ezQVs4URX5aX7Kqx,0.479,1.16e-05,0,112.968,4,0.454,0.841,0.207,Popular
2188,Jack Harlow,2020,Luv Is Dro (feat. Static Major & Bryson Tiller),0LcsvJQSFIQo3RjNhPcYqT,66,2LIk90788K0zvyj2JJVwkJ,0.513,0.0,6,76.211,4,0.568,0.727,0.0335,Popular
2189,Conan Gray,2020,The Story,5GVPVxgdgTKJFxSxLVIw1A,66,4Uc8Dsxct0oMqx0P6i60ea,0.299,0.0,0,141.917,4,0.274,0.542,0.817,Popular
2190,Kevin Ross,2020,Complete Intro (Until It's Done),0P7Y6z5DZ3rFn4ccTm9xD2,66,5ae3MM8dgOn3QPHzqFDJlY,0.457,0.0197,10,87.026,4,0.476,0.598,0.205,Popular
2191,Glass Animals,2020,Tangerine,40rOlDoGejXXF4B0BYsjx8,62,4yvcSjfu4PC0CYQyLy4wSq,0.583,0.000536,9,149.941,4,0.842,0.845,0.114,Somewhat Popular
2192,Ava Max,2020,So Am I,2Xnv3GntqbBH1juvUYSpHG,72,4npEfmQ6YuiwW1GpUmaq3F,0.657,0.0,6,130.089,4,0.628,0.681,0.0748,Popular
2193,Drake,2020,From Florida With Love,0YkUwXxnTkeJBvt5upeEtP,63,3TVXtAsR1Inumwj472S9r4,0.477,0.0,6,80.506,4,0.476,0.787,0.768,Somewhat Popular
2194,BLACKPINK,2020,Ice Cream (with Selena Gomez),4JUPEh2DVSXFGExu4Uxevz,68,41MozSoPIsD1dJM0CLPjZF,0.701,8.06e-05,9,159.972,4,0.91,0.79,0.0317,Popular
2195,Omar Apollo,2020,Want U Around (feat. Ruel),1Qu24vc8msUVLcMZWa4k1x,63,5FxD8fkQZ6KcsSYupDVoSO,0.443,6.95e-06,0,143.923,3,0.621,0.571,0.3,Somewhat Popular
2196,The Weeknd,2020,Missed You - Bonus Track,5SGEPm9ge10bD4j3ec9UHV,68,1Xyo4u8uXC1ZmMpatF05PJ,0.374,0.000132,5,151.98,4,0.321,0.689,0.115,Popular
2197,Kali Uchis,2020,quiero sentirme bien,1xP2jdihnPfoqPNVHHhKnm,64,1U1el3k54VvEUzo3ybLPlM,0.38,0.00307,0,130.016,4,0.684,0.779,0.43,Somewhat Popular
2198,The Marías,2020,Care For You,2CBtdZVcpSwaxOcLUi1AGo,63,2sSGPbdZJkaSE2AbcGOACx,0.413,0.221,1,109.988,4,0.869,0.879,0.816,Somewhat Popular
2199,Jeremy Zucker,2020,"always, i'll care",0rbKrBvZUYY9GN9l057BuY,73,3gIRvgZssIb9aiirIg0nI3,0.221,2.62e-05,6,105.165,4,0.677,0.732,0.897,Popular
2200,JAWNY,2020,Anything You Want,78LMazmfqncADjyJVae8dN,64,25pd339V2rRJo84USlcSRP,0.78,0.0,6,112.025,4,0.929,0.798,0.145,Somewhat Popular
2201,Wild Child,2020,Going In,51Zo4yemKVPqpmRxOZfYiX,65,1xLMexpeeTKQ20SwGMaGSK,0.274,3.46e-05,4,144.041,4,0.508,0.683,0.751,Popular
2202,The Weeknd,2020,Repeat After Me (Interlude),40U8d12pC5UHqmHwXjHjjl,66,1Xyo4u8uXC1ZmMpatF05PJ,0.619,0.000224,0,95.032,4,0.141,0.555,0.0323,Popular
2203,JVKE,2020,Upside Down,0vLUcf0D21qANv4C2ES7Ay,66,164Uj4eKjl6zTBKfJLFKKK,0.504,0.0715,2,120.043,4,0.476,0.88,0.0532,Popular
2204,ENHYPEN,2020,Given-Taken,69WpV0U7OMNFGyq8I63dcC,71,5t5FqBwTcgKTaWmfEbwQY9,0.649,0.0,8,108.07,4,0.459,0.631,0.17,Popular
2205,Men I Trust,2020,I Hope to Be Around (Live),1EOC47ETkQCedpxemcJpal,63,3zmfs9cQwzJl575W1ZYXeT,0.355,0.185,11,176.273,4,0.59,0.588,0.889,Somewhat Popular
2206,Taylor Swift,2020,dorothea,670fUmXf4KQekzbEgaXyPA,66,06HL4z0CvFAxyc27GXpf02,0.488,0.0,4,119.966,4,0.354,0.605,0.696,Popular
2207,JAWNY,2020,Trigger Of Love,3soKdLpgZNCtYLRsnwxwfB,64,25pd339V2rRJo84USlcSRP,0.618,0.000222,6,75.029,4,0.523,0.661,0.371,Somewhat Popular
2208,Jack Harlow,2020,Route 66 (feat. EST Gee),5faz5WYRJdRDiCa42DSgHR,63,2LIk90788K0zvyj2JJVwkJ,0.463,0.0,6,144.039,4,0.532,0.914,0.038,Somewhat Popular
2209,BTS,2020,UGH!,2QZe2H1f03t5PJWEMg2Mbe,69,3Nrfpe0tUJi4K4DXYWgMUX,0.824,0.0,10,165.996,4,0.333,0.72,0.0394,Popular
2210,Kyle Exum,2020,Bassthoven,00PYMeyU91Xt0j9UwmEpoX,65,6EYpuJIDJshhN4CHCg43te,0.735,0.0,9,160.031,4,0.951,0.805,0.105,Popular
2211,Ed Sheeran,2020,Afterglow,0E4Y1XIbs8GrAT1YqVy6dq,74,6eUKZXaKkcviH0Ku9w2n3V,0.324,0.0,11,110.184,4,0.273,0.641,0.698,Popular
2212,Taylor Swift,2020,Only The Young - Featured in Miss Americana,2slqvGLwzZZYsT4K4Y1GBC,66,06HL4z0CvFAxyc27GXpf02,0.78,0.0,5,93.516,4,0.602,0.56,0.00244,Popular
2213,BTS,2020,00:00 (Zero O’Clock),6fqaMyg066xlukvUJWdM2T,72,3Nrfpe0tUJi4K4DXYWgMUX,0.547,0.0,1,157.962,4,0.199,0.56,0.0806,Popular
2214,Taylor Swift,2020,coney island (feat. The National),3k7ne7VmH43ZPWxPdvPUgR,65,06HL4z0CvFAxyc27GXpf02,0.537,0.000904,8,107.895,4,0.292,0.537,0.819,Popular
2215,G-Eazy,2020,Still Be Friends (feat. Tory Lanez & Tyga),0JjM9bKm4wrwohMslcm892,67,02kJSzxNuaWGqwubyUba0Z,0.759,0.0,7,104.0,4,0.284,0.803,0.00509,Popular
2216,Ava Max,2020,Salt,5iyZwawawLjHYpX4MxUKVF,71,4npEfmQ6YuiwW1GpUmaq3F,0.835,0.0,6,128.052,4,0.744,0.693,0.131,Popular
2217,Olivia O'Brien,2020,Josslyn,37ZKB38iNyKJ0xYEz9SJgk,63,1QRj3hoop9Mv5VvHQkwPEp,0.743,0.0,11,84.748,4,0.344,0.425,0.012,Somewhat Popular
2218,Sjowgren,2020,Snow White,0H6hMpN8zxZT3ToOelM5Cl,64,32Ko3nL0210QAt14S3Rs4Y,0.267,0.903,6,80.129,3,0.45,0.531,0.84,Somewhat Popular
2219,Alec Benjamin,2020,Jesus in LA,0uLPKDuIhkIhttiwezNdiG,64,5IH6FPUwQTxPSXurCrcIov,0.558,0.0,0,94.049,4,0.706,0.787,0.664,Somewhat Popular
2220,Kehlani,2020,Water,4ot7u8Ij91aHKohSV2QYZi,64,0cGUm45nv7Z6M6qdXYQGTX,0.513,1.21e-05,8,142.049,4,0.51,0.771,0.434,Somewhat Popular
2221,Dominic Fike,2020,Vampire,0SRPuTnr5QOKRoIxMvvlgK,63,6USv9qhCn6zfxlBQIYJ9qs,0.735,4.09e-05,0,97.957,4,0.698,0.787,0.331,Somewhat Popular
2222,Teyana Taylor,2020,Bare Wit Me,5QvU2zJrEVw1gAVL4D4iLj,65,4ULO7IGI3M2bo0Ap7B9h8a,0.498,0.083,5,117.975,4,0.498,0.73,0.138,Popular
2223,Wallows,2020,OK,0APAKxMXB7jdDs4kw1l30y,64,0NIPkIjTV8mB795yEIiPYL,0.625,0.0076,7,102.006,4,0.818,0.72,0.0112,Somewhat Popular
2224,NEEDTOBREATHE,2020,Who Am I,1KKTKUFmFLZmEhbUyj47jN,62,610EjgFatGvVPtib97jQ8G,0.649,0.000253,5,102.004,4,0.437,0.585,0.301,Somewhat Popular
2225,Troye Sivan,2020,Easy (with Kacey Musgraves feat. Mark Ronson),4XWaUb7mKRcJR5RPp4IIDr,63,3WGpXCj9YhhfX11TToZcXP,0.674,3.01e-06,8,143.005,4,0.488,0.581,0.00187,Somewhat Popular
2226,Drake,2020,War,1I55Ea0zVoSKs6MqW7DQ3i,66,3TVXtAsR1Inumwj472S9r4,0.792,0.0,10,144.064,4,0.239,0.749,0.292,Popular
2227,Phoebe Bridgers,2020,Chinese Satellite,1scaOnahzG7o8pfwfsL784,64,1r1uxoy19fzMxunt3ONAkG,0.452,0.0219,10,120.04,4,0.363,0.301,0.742,Somewhat Popular
2228,Lennon Stella,2020,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,49dFIRQCQxPWgoH0m38XQ5,66,1cZQSpDsxgKIX2yW5OR9Ot,0.686,0.0,5,115.982,4,0.7,0.696,0.262,Popular
2229,Marshmello,2020,OK Not To Be OK,0zzVTGyRrWpQu8Fr28NRAv,70,64KEffDW9EtZ1y2vBYgq8T,0.837,0.0,1,103.072,4,0.263,0.743,0.0172,Popular
2230,BLACKPINK,2020,Love To Hate Me,7iKDsPfLT0d5mu2htfMKBZ,68,41MozSoPIsD1dJM0CLPjZF,0.64,0.0,8,162.225,4,0.597,0.686,0.0334,Popular
2231,Miley Cyrus,2020,Gimme What I Want,4v8jmsVox8VwU5js3JHOJZ,67,5YGY8feqx7naU7z4HrwZM6,0.765,0.0,0,89.983,4,0.41,0.659,0.0428,Popular
2232,Ozuna,2020,Del Mar,5cpJFiNwYyWwFLH0V6B3N8,73,1i8SpTcr7yvPOmcqrbnVXY,0.636,0.000143,6,109.976,4,0.536,0.759,0.0224,Popular
2233,Kali Uchis,2020,no eres tu(soy yo),6vOQUrwsokMFDQLbgRDhV8,64,1U1el3k54VvEUzo3ybLPlM,0.474,0.00271,5,149.003,4,0.35,0.831,0.0181,Somewhat Popular
2234,BTS,2020,Blue & Grey,7Ki0hse0IfXEcXUlpyECbJ,70,3Nrfpe0tUJi4K4DXYWgMUX,0.605,0.0,8,121.953,4,0.364,0.547,0.42,Popular
2235,Kali Uchis,2020,fue mejor,2I9t0e3gLAKOi5syoHxP46,64,1U1el3k54VvEUzo3ybLPlM,0.35,0.0,7,103.951,4,0.263,0.684,0.607,Somewhat Popular
2236,Miley Cyrus,2020,WTF Do I Know,37PJvlIfYWqEX6fgjHlnTf,67,5YGY8feqx7naU7z4HrwZM6,0.849,0.0,4,157.905,4,0.634,0.564,0.00255,Popular
2237,Jessie Reyez,2020,IMPORTED (with 6LACK),2shEeQzAAL3nnOXfB5pJXx,62,3KedxarmBCyFBevnqQHy3P,0.606,1.19e-06,7,111.089,4,0.329,0.712,0.246,Somewhat Popular
2238,The 1975,2020,If You’re Too Shy (Let Me Know),1C5utO1I8FoSIn6g1R5DAZ,68,3mIj9lX2MWuHmhNCA7LSCW,0.628,0.0382,2,125.648,4,0.235,0.64,0.0157,Popular
2239,(G)I-DLE,2020,Oh my god,2DmRXiyn03tOqKgEJXlaiJ,70,2AfmfGFbe0A0WsTYm0SDTx,0.762,1.41e-06,4,109.97,4,0.482,0.794,0.0358,Popular
2240,Bennett Coast,2020,Sunsick,5bRhKVGEj14xo6S5mHz7rh,64,5JKePhHHAtaMvBoWuULgm6,0.583,0.138,7,81.507,4,0.58,0.663,0.411,Somewhat Popular
2241,Halsey,2020,I'm Not Mad,6SL8U8TtdwOtGhbmGzsMfX,60,26VFTg2z8YR0cCuwLzESi2,0.684,0.0,0,149.916,4,0.732,0.78,0.17,Somewhat Popular
2242,brb.,2020,my type,1tvxzDoafjqs4yvjZW4n2K,68,2XBiI8PjCnjJ3XKWtiKcvc,0.578,0.000244,0,89.998,4,0.788,0.69,0.167,Popular
2243,Selena Gomez,2020,Rare,7HMmFQsKsljwTw8bS7lu19,66,0C8ZW7ezQVs4URX5aX7Kqx,0.545,8.01e-05,5,114.998,4,0.631,0.838,0.208,Popular
2244,Sigala,2020,Lasting Lover,0DmAvNCAK08oCi7miSZUIY,70,1IueXOQyABrMOprrzwQJWN,0.786,0.0,1,125.983,4,0.483,0.676,0.197,Popular
2245,Eminem,2020,Gnat,6cS9PmLky2NhLOhpIsUlow,68,7dGJo4pcD2V6oG8kP0tJRR,0.869,0.0,10,140.945,4,0.82,0.835,0.248,Popular
2246,John Legend,2020,Wild (feat. Gary Clark Jr.),4rVW6XqAsSaf5vOwc8FREW,64,5y2Xq6xcjJb2jVM54GHK3t,0.585,0.0,8,63.392,4,0.305,0.557,0.036,Somewhat Popular
2247,Bring Me The Horizon,2020,Teardrops,3WATWS2Ywo5HeHtG0bE2iZ,69,1Ffb6ejR6Fe5IamqA5oRUF,0.916,0.0,7,96.051,4,0.401,0.497,0.000323,Popular
2248,Melanie Martinez,2020,Copy Cat (feat. Tierra Whack),4AhAT2GxKdNYWc5bmdoAES,64,63yrD80RY3RNEM2YDpUpO8,0.454,0.0,0,175.537,3,0.81,0.714,0.618,Somewhat Popular
2249,Selena Gomez,2020,Look At Her Now,7eOkHIcaoUhngxxypM5Ajr,67,0C8ZW7ezQVs4URX5aX7Kqx,0.564,0.0273,10,77.342,5,0.55,0.753,0.114,Popular
2250,Dominic Fike,2020,Come Here,3Wgs96Z4TdCpnqFj2CxpsI,63,6USv9qhCn6zfxlBQIYJ9qs,0.789,0.000528,6,81.154,4,0.459,0.497,0.0021,Somewhat Popular
2251,Rauw Alejandro,2020,Elegí (feat. Dímelo Flow),50ZC4PM7hywH27RcCfViau,72,1mcTU81TzQhprhouKaTkpq,0.631,0.000116,0,171.965,4,0.678,0.824,0.237,Popular
